STORE_NBR,MONTH,TOTAL_SALES,TOTAL_CUSTOMERS,TOTAL_TRANSACTIONS,AVG_TXN_PER_CUSTOMER,AVG_SPEND_PER_CUSTOMER,AVG_UNITS_PER_TXN
67,2019-04-01,921.4,101,132,1.306930693069307,9.122772277227723,2
67,2019-05-01,884.1,111,136,1.2252252252252251,7.9648648648648654,1.8455882352941178
67,2019-06-01,905.2,103,123,1.1941747572815533,8.788349514563107,2.016260162601626
68,2018-07-01,313.1,38,39,1.0263157894736843,8.239473684210527,1.8461538461538463
68,2018-08-01,303.7,38,41,1.0789473684210527,7.992105263157894,1.6341463414634145
68,2018-09-01,286.3,30,33,1.1,9.543333333333333,2
68,2018-10-01,289.7,32,35,1.09375,9.053125,1.8857142857142857
68,2018-11-01,386.8,43,47,1.0930232558139534,8.995348837209303,1.9574468085106382
68,2018-12-01,389.7,43,46,1.069767441860465,9.062790697674417,1.934782608695652
68,2019-01-01,380.8,43,46,1.069767441860465,8.855813953488372,1.891304347826087
68,2019-02-01,356.3,39,42,1.0769230769230769,9.135897435897435,1.9047619047619047
68,2019-03-01,359.6,34,39,1.1470588235294117,10.576470588235296,2
68,2019-04-01,273.4,32,34,1.0625,8.54375,1.8529411764705883
68,2019-05-01,386.6,40,41,1.025,9.665000000000001,1.975609756097561
68,2019-06-01,201.5,22,23,1.0454545454545454,9.159090909090908,1.826086956521739
69,2018-07-01,956.6,116,141,1.2155172413793103,8.246551724137932,2.0141843971631204
69,2018-08-01,983.85,118,154,1.305084745762712,8.33771186440678,1.844155844155844
69,2018-09-01,950.4,106,132,1.2452830188679245,8.966037735849056,2
69,2018-10-01,844.4,96,123,1.28125,8.795833333333333,2
69,2018-11-01,1130.2,123,160,1.3008130081300813,9.188617886178863,2
69,2018-12-01,942.6,106,132,1.2452830188679245,8.89245283018868,2
69,2019-01-01,849.2,102,124,1.2156862745098038,8.325490196078432,2.0161290322580645
69,2019-02-01,914.8,107,128,1.1962616822429906,8.549532710280374,2.03125
69,2019-03-01,932.4,104,132,1.2692307692307692,8.965384615384615,2.0303030303030303
69,2019-04-01,815.8,96,112,1.1666666666666667,8.497916666666667,2.017857142857143
69,2019-05-01,913.8,105,138,1.3142857142857143,8.702857142857143,1.963768115942029
69,2019-06-01,1054.8,112,148,1.3214285714285714,9.417857142857143,2
70,2018-07-01,920.2,111,137,1.2342342342342343,8.290090090090091,2
70,2018-08-01,860.8,95,130,1.368421052631579,9.061052631578947,1.9
70,2018-09-01,888.2,101,127,1.2574257425742574,8.794059405940594,2.031496062992126
70,2018-10-01,789.6,94,114,1.2127659574468086,8.4,2.0350877192982457
70,2018-11-01,787.2,84,109,1.2976190476190477,9.371428571428572,2.018348623853211
70,2018-12-01,699.6,83,100,1.2048192771084338,8.428915662650603,2.02
70,2019-01-01,891.8,95,130,1.368421052631579,9.387368421052631,2.0153846153846153
70,2019-02-01,710.6,89,102,1.146067415730337,7.984269662921348,2
70,2019-03-01,763.2,84,102,1.2142857142857142,9.085714285714285,2.0392156862745097
70,2019-04-01,790.4,89,110,1.2359550561797752,8.880898876404494,2.018181818181818
70,2019-05-01,718.4,87,105,1.206896551724138,8.257471264367815,1.9428571428571428
70,2019-06-01,663,78,98,1.2564102564102564,8.5,2.0408163265306123
71,2018-07-01,1098.6,114,154,1.3508771929824561,9.636842105263158,2.0259740259740258
71,2018-08-01,972.1,107,143,1.3364485981308412,9.085046728971962,1.9090909090909092
71,2018-09-01,879.8,99,124,1.2525252525252526,8.886868686868686,2.0161290322580645
71,2018-10-01,861.2,100,125,1.25,8.612,2.016
71,2018-11-01,960.2,97,134,1.3814432989690721,9.898969072164949,2.029850746268657
71,2018-12-01,950.6,107,139,1.2990654205607477,8.88411214953271,2
71,2019-01-01,904,103,133,1.2912621359223302,8.776699029126213,2.0150375939849625
71,2019-02-01,1041,113,149,1.3185840707964602,9.212389380530974,2.0134228187919465
71,2019-03-01,1080,118,147,1.2457627118644068,9.152542372881356,2.0136054421768708
71,2019-04-01,980,115,141,1.2260869565217392,8.521739130434783,2.0141843971631204
71,2019-05-01,900.5,111,137,1.2342342342342343,8.112612612612613,1.9197080291970803
71,2019-06-01,922.8,104,134,1.2884615384615385,8.873076923076923,2.029850746268657
72,2018-07-01,1323.6,118,145,1.228813559322034,11.216949152542371,2.027586206896552
72,2018-08-01,1243.7,120,148,1.2333333333333334,10.364166666666668,1.912162162162162
72,2018-09-01,1172.6,111,135,1.2162162162162162,10.563963963963964,2.0074074074074075
72,2018-10-01,1224.6,117,138,1.1794871794871795,10.466666666666665,2.0144927536231885
72,2018-11-01,1089.6,106,121,1.1415094339622642,10.279245283018867,2.0165289256198347
72,2018-12-01,1169,116,133,1.146551724137931,10.077586206896552,2.0150375939849625
72,2019-01-01,1295.4,113,146,1.2920353982300885,11.463716814159293,2.0273972602739727
72,2019-02-01,1120,113,130,1.1504424778761062,9.91150442477876,2
72,2019-03-01,1253.4,125,140,1.12,10.0272,2
72,2019-04-01,1025.4,102,116,1.1372549019607843,10.05294117647059,2.0344827586206895
72,2019-05-01,1071.9,105,128,1.2190476190476192,10.20857142857143,1.8984375
72,2019-06-01,1215.2,119,136,1.1428571428571428,10.211764705882354,2
73,2018-07-01,361.5,53,56,1.0566037735849056,6.820754716981132,1.8392857142857142
73,2018-08-01,310.6,46,47,1.0217391304347827,6.752173913043479,1.8297872340425532
73,2018-09-01,332,44,45,1.0227272727272727,7.545454545454546,1.8
73,2018-10-01,358.5,54,58,1.0740740740740742,6.638888888888889,1.8103448275862069
73,2018-11-01,252.5,40,40,1,6.3125,1.875
73,2018-12-01,332.3,46,49,1.065217391304348,7.2239130434782615,1.8775510204081634
73,2019-01-01,330.1,50,51,1.02,6.602,1.8823529411764706
73,2019-02-01,323.1,48,49,1.0208333333333333,6.73125,1.9183673469387754
73,2019-03-01,299.2,46,47,1.0217391304347827,6.504347826086956,1.8085106382978724
73,2019-04-01,367,56,57,1.0178571428571428,6.553571428571429,1.894736842105263
73,2019-05-01,314.6,42,45,1.0714285714285714,7.490476190476191,1.8444444444444446
73,2019-06-01,322.8,48,51,1.0625,6.7250000000000005,1.8431372549019607
74,2018-07-01,206,42,45,1.0714285714285714,4.904761904761905,1.3333333333333333
74,2018-08-01,135.9,31,32,1.032258064516129,4.383870967741935,1.125
74,2018-09-01,180.2,40,42,1.05,4.505,1.2857142857142858
74,2018-10-01,214.8,45,48,1.0666666666666667,4.773333333333333,1.2708333333333333
74,2018-11-01,140.8,34,34,1,4.141176470588236,1.2352941176470589
74,2018-12-01,200.2,43,44,1.0232558139534884,4.655813953488372,1.2727272727272727
74,2019-01-01,179.8,38,39,1.0263157894736843,4.731578947368422,1.2820512820512822
74,2019-02-01,202.1,45,45,1,4.491111111111111,1.2444444444444445
74,2019-03-01,171.4,37,39,1.054054054054054,4.632432432432433,1.2564102564102564
74,2019-04-01,169,34,35,1.0294117647058822,4.970588235294118,1.4
74,2019-05-01,209,37,38,1.027027027027027,5.648648648648648,1.5263157894736843
74,2019-06-01,235.7,50,54,1.08,4.7139999999999995,1.2407407407407407
75,2018-07-01,1092.5,99,125,1.2626262626262625,11.035353535353535,1.992
75,2018-08-01,1070.4,110,131,1.190909090909091,9.730909090909092,1.8396946564885497
75,2018-09-01,1151.6,105,129,1.2285714285714286,10.967619047619047,2.007751937984496
75,2018-10-01,1255.6,124,145,1.1693548387096775,10.125806451612902,1.986206896551724
75,2018-11-01,1147.2,105,124,1.180952380952381,10.925714285714285,2.0403225806451615
75,2018-12-01,1077.6,101,120,1.188118811881188,10.669306930693068,2.0166666666666666
75,2019-01-01,1168.6,107,131,1.2242990654205608,10.921495327102804,2
75,2019-02-01,1007.4,95,112,1.1789473684210525,10.60421052631579,2
75,2019-03-01,901.6,94,107,1.1382978723404256,9.591489361702127,1.9813084112149533
75,2019-04-01,1149.5,106,130,1.2264150943396226,10.84433962264151,1.9923076923076923
75,2019-05-01,1027.4,101,119,1.1782178217821782,10.172277227722773,1.9411764705882353
75,2019-06-01,1040.2,102,119,1.1666666666666667,10.198039215686276,2.0168067226890756
76,2018-10-01,6,1,1,1,6,2
77,2018-07-01,296.8,51,55,1.0784313725490196,5.8196078431372555,1.5272727272727273
77,2018-08-01,255.5,47,48,1.0212765957446808,5.4361702127659575,1.5416666666666667
77,2018-09-01,225.2,42,44,1.0476190476190477,5.3619047619047615,1.5909090909090908
77,2018-10-01,204.5,37,38,1.027027027027027,5.527027027027027,1.368421052631579
77,2018-11-01,245.3,41,44,1.0731707317073171,5.982926829268293,1.5227272727272727
77,2018-12-01,267.3,46,48,1.0434782608695652,5.810869565217391,1.5
77,2019-01-01,204.4,35,39,1.1142857142857143,5.84,1.6666666666666667
77,2019-02-01,235,45,45,1,5.222222222222222,1.6444444444444444
77,2019-03-01,278.5,50,55,1.1,5.57,1.490909090909091
77,2019-04-01,263.5,47,48,1.0212765957446808,5.6063829787234045,1.625
77,2019-05-01,299.3,55,56,1.018181818181818,5.441818181818182,1.5
77,2019-06-01,264.7,41,42,1.024390243902439,6.45609756097561,1.6666666666666667
78,2018-07-01,810.8,91,115,1.2637362637362637,8.90989010989011,2.034782608695652
78,2018-08-01,786.8,91,116,1.2747252747252746,8.646153846153846,1.9224137931034482
78,2018-09-01,827.2,101,118,1.1683168316831682,8.19009900990099,2
78,2018-10-01,839.4,96,125,1.3020833333333333,8.74375,2
78,2018-11-01,753.4,90,112,1.2444444444444445,8.37111111111111,2
78,2018-12-01,692.2,79,99,1.2531645569620253,8.762025316455697,2
78,2019-01-01,756.6,89,110,1.2359550561797752,8.501123595505618,2
78,2019-02-01,731.6,86,102,1.186046511627907,8.506976744186046,2
78,2019-03-01,793.2,95,114,1.2,8.349473684210526,2.017543859649123
78,2019-04-01,710.6,80,103,1.2875,8.8825,2
78,2019-05-01,877.45,99,128,1.292929292929293,8.863131313131314,1.96875
78,2019-06-01,802,97,116,1.1958762886597938,8.268041237113403,2
79,2018-07-01,1080.1,110,125,1.1363636363636365,9.819090909090908,1.944
79,2018-08-01,924.05,101,119,1.1782178217821782,9.149009900990098,1.8067226890756303
79,2018-09-01,1124.8,115,134,1.1652173913043478,9.78086956521739,1.9477611940298507
79,2018-10-01,986.9,103,112,1.087378640776699,9.581553398058253,1.9642857142857142
79,2018-11-01,1062.7,104,128,1.2307692307692308,10.21826923076923,1.8984375
79,2018-12-01,970.1,102,112,1.0980392156862746,9.510784313725491,1.9732142857142858
79,2019-01-01,994.5,105,117,1.1142857142857143,9.471428571428572,1.9230769230769231
79,2019-02-01,994.8,97,116,1.1958762886597938,10.255670103092783,1.9224137931034482
79,2019-03-01,895.4,93,106,1.1397849462365592,9.627956989247311,1.9339622641509433
79,2019-04-01,1007.3,102,117,1.1470588235294117,9.875490196078431,1.9145299145299146
79,2019-05-01,927.75,101,111,1.099009900990099,9.185643564356436,1.8738738738738738
79,2019-06-01,862.8000000000001,87,99,1.1379310344827587,9.917241379310346,1.9090909090909092
80,2018-07-01,1029.9,104,124,1.1923076923076923,9.902884615384616,1.9112903225806452
80,2018-08-01,952.8,103,120,1.1650485436893203,9.250485436893204,1.8083333333333333
80,2018-09-01,1050.9,106,125,1.179245283018868,9.914150943396228,1.912
80,2018-10-01,1100,119,132,1.1092436974789917,9.243697478991596,1.871212121212121
80,2018-11-01,851.6,82,96,1.170731707317073,10.385365853658536,1.9583333333333333
80,2018-12-01,934.4,102,111,1.088235294117647,9.16078431372549,1.8918918918918919
80,2019-01-01,1033.8,113,126,1.1150442477876106,9.148672566371681,1.8650793650793651
80,2019-02-01,924.6,94,109,1.1595744680851063,9.836170212765957,1.8807339449541285
80,2019-03-01,978.3,107,117,1.0934579439252337,9.142990654205606,1.8632478632478633
80,2019-04-01,953.9,96,113,1.1770833333333333,9.936458333333333,1.8849557522123894
80,2019-05-01,894.3000000000001,95,111,1.168421052631579,9.413684210526316,1.7927927927927927
80,2019-06-01,1052.4,116,127,1.0948275862068966,9.072413793103449,1.9133858267716535
81,2018-07-01,1235.9,117,143,1.2222222222222223,10.563247863247865,1.979020979020979
81,2018-08-01,1073.3,110,132,1.2,9.757272727272726,1.856060606060606
81,2018-09-01,1357.6,129,152,1.178294573643411,10.524031007751937,1.986842105263158
81,2018-10-01,1014.6,104,117,1.125,9.75576923076923,1.9743589743589745
81,2018-11-01,1052.3,101,119,1.1782178217821782,10.418811881188118,2.008403361344538
81,2018-12-01,1360,127,156,1.2283464566929134,10.708661417322835,2
81,2019-01-01,1166.6,110,130,1.1818181818181819,10.605454545454545,2.0153846153846153
81,2019-02-01,1151.9,108,127,1.1759259259259258,10.665740740740741,1.9921259842519685
81,2019-03-01,1273.5,115,144,1.2521739130434784,11.07391304347826,1.9791666666666667
81,2019-04-01,1172.5,110,132,1.2,10.659090909090908,2.015151515151515
81,2019-05-01,1152.05,119,135,1.134453781512605,9.68109243697479,1.9037037037037037
81,2019-06-01,1351.7,122,151,1.2377049180327868,11.079508196721312,2.019867549668874
82,2018-07-01,348.5,46,50,1.0869565217391304,7.576086956521739,1.94
82,2018-08-01,326.7,43,48,1.1162790697674418,7.597674418604651,1.8958333333333333
82,2018-09-01,332.1,44,46,1.0454545454545454,7.547727272727273,1.9782608695652173
82,2018-10-01,290.5,41,43,1.048780487804878,7.085365853658536,1.9534883720930232
82,2018-11-01,326.5,49,51,1.0408163265306123,6.663265306122449,1.9607843137254901
82,2018-12-01,306.5,42,43,1.0238095238095237,7.2976190476190474,1.9767441860465116
82,2019-01-01,359.1,49,53,1.0816326530612246,7.328571428571429,1.9245283018867925
82,2019-02-01,276.5,44,44,1,6.284090909090909,1.8636363636363635
82,2019-03-01,398,52,58,1.1153846153846154,7.653846153846154,1.9655172413793103
82,2019-04-01,323,51,51,1,6.333333333333333,1.9607843137254901
82,2019-05-01,414.5,52,56,1.0769230769230769,7.971153846153846,1.8928571428571428
82,2019-06-01,401.6,51,55,1.0784313725490196,7.874509803921569,1.9636363636363636
83,2018-07-01,792.4,95,115,1.2105263157894737,8.341052631578947,2.034782608695652
83,2018-08-01,799.8,100,120,1.2,7.997999999999999,1.8916666666666666
83,2018-09-01,826.4,88,114,1.2954545454545454,9.39090909090909,2
83,2018-10-01,759.8,85,117,1.3764705882352941,8.938823529411764,2.017094017094017
83,2018-11-01,802.4,93,109,1.1720430107526882,8.627956989247311,2.073394495412844
83,2018-12-01,912,108,136,1.2592592592592593,8.444444444444445,2.014705882352941
83,2019-01-01,847,96,126,1.3125,8.822916666666666,2.015873015873016
83,2019-02-01,765.6,88,105,1.1931818181818181,8.700000000000001,2
83,2019-03-01,817.8,96,117,1.21875,8.518749999999999,2.017094017094017
83,2019-04-01,840,94,118,1.2553191489361701,8.936170212765957,2.0338983050847457
83,2019-05-01,819.5,90,118,1.3111111111111111,9.105555555555556,1.9830508474576272
83,2019-06-01,942.2,99,128,1.292929292929293,9.517171717171717,2.015625
84,2018-07-01,511.40000000000003,55,59,1.0727272727272728,9.298181818181819,2
84,2018-08-01,449.1,54,54,1,8.316666666666666,1.8703703703703705
84,2018-09-01,416.2,46,46,1,9.04782608695652,2
84,2018-10-01,473.6,49,53,1.0816326530612246,9.66530612244898,2
84,2018-11-01,448.8,48,50,1.0416666666666667,9.35,2
84,2018-12-01,506.8,53,58,1.0943396226415094,9.562264150943397,2
84,2019-01-01,432.6,46,50,1.0869565217391304,9.404347826086957,2
84,2019-02-01,365.6,39,42,1.0769230769230769,9.374358974358975,2.0476190476190474
84,2019-03-01,352.8,39,40,1.0256410256410255,9.046153846153846,2
84,2019-04-01,434.8,45,50,1.1111111111111112,9.662222222222223,2
84,2019-05-01,530.2,56,60,1.0714285714285714,9.467857142857143,1.95
84,2019-06-01,474.4,46,52,1.1304347826086956,10.31304347826087,2
85,2018-07-01,13.9,3,3,1,4.633333333333334,1.6666666666666667
86,2018-07-01,892.2,99,126,1.2727272727272727,9.012121212121212,1.992063492063492
86,2018-08-01,764.05,94,110,1.1702127659574468,8.128191489361702,1.9545454545454546
86,2018-09-01,914.6,103,128,1.2427184466019416,8.879611650485437,2.015625
86,2018-10-01,948.4,109,138,1.2660550458715596,8.70091743119266,2
86,2018-11-01,918,100,125,1.25,9.18,2.032
86,2018-12-01,841.2,98,120,1.2244897959183674,8.583673469387756,2
86,2019-01-01,841.4,94,129,1.372340425531915,8.951063829787234,2.0155038759689923
86,2019-02-01,913.2,107,138,1.2897196261682242,8.534579439252337,2.0072463768115942
86,2019-03-01,1026.8,115,140,1.2173913043478262,8.928695652173912,2.0285714285714285
86,2019-04-01,848.2,105,126,1.2,8.078095238095239,2.015873015873016
86,2019-05-01,889.3,104,128,1.2307692307692308,8.550961538461538,2.0234375
86,2019-06-01,838,98,118,1.2040816326530612,8.551020408163266,2.016949152542373
87,2018-07-01,315,39,40,1.0256410256410255,8.076923076923077,1.75
87,2018-08-01,301.2,37,39,1.054054054054054,8.14054054054054,1.7692307692307692
87,2018-09-01,314.6,41,42,1.024390243902439,7.673170731707318,1.6666666666666667
87,2018-10-01,386,46,50,1.0869565217391304,8.391304347826088,1.74
87,2018-11-01,280,39,41,1.0512820512820513,7.17948717948718,1.6097560975609757
87,2018-12-01,430.1,52,55,1.0576923076923077,8.271153846153847,1.709090909090909
87,2019-01-01,358.6,44,47,1.0681818181818181,8.15,1.7446808510638299
87,2019-02-01,294.2,37,40,1.0810810810810811,7.951351351351351,1.65
87,2019-03-01,327.7,37,41,1.1081081081081081,8.856756756756756,1.7804878048780488
87,2019-04-01,297,33,37,1.121212121212121,9,1.7297297297297298
87,2019-05-01,343.1,48,49,1.0208333333333333,7.147916666666667,1.6122448979591837
87,2019-06-01,344.1,43,45,1.0465116279069768,8.002325581395349,1.8222222222222222
88,2018-07-01,1310,129,153,1.186046511627907,10.155038759689923,2
88,2018-08-01,1323.8,131,158,1.2061068702290076,10.105343511450382,1.9177215189873418
88,2018-09-01,1423,124,157,1.2661290322580645,11.475806451612904,2.0254777070063694
88,2018-10-01,1352.4,123,155,1.2601626016260163,10.995121951219513,2.0387096774193547
88,2018-11-01,1382.8,130,156,1.2,10.636923076923077,2.0128205128205128
88,2018-12-01,1325.2,126,148,1.1746031746031746,10.517460317460317,2.0135135135135136
88,2019-01-01,1266.4,117,144,1.2307692307692308,10.823931623931625,2.0277777777777777
88,2019-02-01,1370.2,124,153,1.2338709677419355,11.05,2.0130718954248366
88,2019-03-01,1477.2,134,169,1.2611940298507462,11.023880597014927,2.0118343195266273
88,2019-04-01,1439.4,128,162,1.265625,11.2453125,2
88,2019-05-01,1308.25,128,154,1.203125,10.220703125,1.9415584415584415
88,2019-06-01,1354.6,121,148,1.2231404958677685,11.195041322314049,2.027027027027027
89,2018-07-01,219.8,49,50,1.0204081632653061,4.485714285714286,1.22
89,2018-08-01,185.5,45,47,1.0444444444444445,4.122222222222222,1.1702127659574468
89,2018-09-01,188.8,41,43,1.048780487804878,4.604878048780488,1.255813953488372
89,2018-10-01,260.8,56,58,1.0357142857142858,4.6571428571428575,1.3793103448275863
89,2018-11-01,191.3,43,45,1.0465116279069768,4.448837209302326,1.3111111111111111
89,2018-12-01,126.8,30,32,1.0666666666666667,4.226666666666667,1.21875
89,2019-01-01,213.3,46,49,1.065217391304348,4.636956521739131,1.2653061224489797
89,2019-02-01,151.1,33,35,1.0606060606060606,4.578787878787878,1.2285714285714286
89,2019-03-01,255.7,56,59,1.0535714285714286,4.566071428571428,1.305084745762712
89,2019-04-01,169.7,38,41,1.0789473684210527,4.46578947368421,1.146341463414634
89,2019-05-01,242.7,49,52,1.0612244897959184,4.953061224489796,1.3269230769230769
89,2019-06-01,184.6,41,44,1.0731707317073171,4.5024390243902435,1.2045454545454546
90,2018-07-01,235.4,41,41,1,5.741463414634146,1.6097560975609757
90,2018-08-01,224.5,38,39,1.0263157894736843,5.907894736842105,1.641025641025641
90,2018-09-01,162.4,28,28,1,5.8,1.75
90,2018-10-01,319.4,54,56,1.037037037037037,5.9148148148148145,1.5714285714285714
90,2018-11-01,226.2,35,38,1.0857142857142856,6.462857142857143,1.736842105263158
90,2018-12-01,262.7,45,50,1.1111111111111112,5.837777777777777,1.66
90,2019-01-01,305.8,50,53,1.06,6.1160000000000005,1.6415094339622642
90,2019-02-01,253.20000000000002,43,45,1.0465116279069768,5.888372093023256,1.6222222222222222
90,2019-03-01,336.6,57,60,1.0526315789473684,5.905263157894737,1.5666666666666667
90,2019-04-01,243.4,40,44,1.1,6.085,1.5454545454545454
90,2019-05-01,307.7,49,52,1.0612244897959184,6.279591836734694,1.7884615384615385
90,2019-06-01,285.8,43,48,1.1162790697674418,6.646511627906977,1.5625
91,2018-07-01,827.7,85,98,1.1529411764705881,9.73764705882353,1.9285714285714286
91,2018-08-01,916.1,93,106,1.1397849462365592,9.850537634408603,1.9433962264150944
91,2018-09-01,1000.1,99,113,1.1414141414141414,10.102020202020203,1.9823008849557522
91,2018-10-01,851.8,87,100,1.1494252873563218,9.790804597701149,1.93
91,2018-11-01,911.2,97,109,1.1237113402061856,9.393814432989691,1.9174311926605505
91,2018-12-01,866.8,89,97,1.0898876404494382,9.739325842696628,1.9484536082474226
91,2019-01-01,856.3,90,101,1.1222222222222222,9.514444444444443,1.9306930693069306
91,2019-02-01,914.7,84,99,1.1785714285714286,10.889285714285714,1.9898989898989898
91,2019-03-01,913.8,94,108,1.148936170212766,9.72127659574468,1.9166666666666667
91,2019-04-01,907.7,89,107,1.202247191011236,10.198876404494383,1.9158878504672898
91,2019-05-01,1083.2,110,129,1.1727272727272726,9.847272727272728,1.8837209302325582
91,2019-06-01,972.5,100,115,1.15,9.725,1.9130434782608696
92,2019-03-01,9.2,1,1,1,9.2,2
93,2018-07-01,1080.4,114,147,1.2894736842105263,9.477192982456142,2.0272108843537415
93,2018-08-01,998.1,112,149,1.3303571428571428,8.911607142857143,1.9261744966442953
93,2018-09-01,1161.8,130,169,1.3,8.936923076923076,2.0118343195266273
93,2018-10-01,1038,114,148,1.2982456140350878,9.105263157894736,2.0135135135135136
93,2018-11-01,944.2,102,137,1.3431372549019607,9.25686274509804,2.0145985401459856
93,2018-12-01,1207,126,167,1.3253968253968254,9.579365079365079,2.0119760479041915
93,2019-01-01,999,107,138,1.2897196261682242,9.336448598130842,2.0434782608695654
93,2019-02-01,995,104,137,1.3173076923076923,9.567307692307692,2.0145985401459856
93,2019-03-01,1039,113,145,1.2831858407079646,9.194690265486726,2
93,2019-04-01,1095.6,129,155,1.2015503875968991,8.493023255813952,2.0129032258064514
93,2019-05-01,1093.5,122,162,1.3278688524590163,8.96311475409836,1.9506172839506173
93,2019-06-01,1162.2,121,164,1.3553719008264462,9.60495867768595,2
94,2018-07-01,940,108,135,1.25,8.703703703703704,2
94,2018-08-01,1162.25,118,159,1.347457627118644,9.849576271186441,1.9811320754716981
94,2018-09-01,966.8,107,139,1.2990654205607477,9.035514018691588,2.014388489208633
94,2018-10-01,1039,107,142,1.3271028037383177,9.710280373831775,2
94,2018-11-01,988.9,106,141,1.330188679245283,9.329245283018867,2.021276595744681
94,2018-12-01,881.4,101,124,1.2277227722772277,8.726732673267326,2
94,2019-01-01,993.6,109,141,1.2935779816513762,9.11559633027523,2.0141843971631204
94,2019-02-01,873.4,99,123,1.2424242424242424,8.822222222222223,2.032520325203252
94,2019-03-01,998.4,118,144,1.2203389830508475,8.461016949152542,2.013888888888889
94,2019-04-01,902.6,97,131,1.3505154639175259,9.305154639175258,2
94,2019-05-01,931.9,105,141,1.3428571428571427,8.875238095238094,2.00709219858156
94,2019-06-01,796.4,96,110,1.1458333333333333,8.295833333333333,2.0545454545454547
95,2018-07-01,1053.4,100,119,1.19,10.534,2.008403361344538
95,2018-08-01,1277.45,129,150,1.1627906976744187,9.902713178294574,1.9333333333333333
95,2018-09-01,1119.2,107,123,1.1495327102803738,10.45981308411215,2.032520325203252
95,2018-10-01,1216.2,121,136,1.1239669421487604,10.051239669421488,1.9926470588235294
95,2018-11-01,1144.6,114,130,1.1403508771929824,10.040350877192981,2.0076923076923077
95,2018-12-01,1099.2,110,125,1.1363636363636365,9.992727272727274,2
95,2019-01-01,1106.9,109,125,1.146788990825688,10.155045871559635,2.016
95,2019-02-01,1083.2,110,126,1.1454545454545455,9.847272727272728,1.9841269841269842
95,2019-03-01,1295.1,119,152,1.2773109243697478,10.883193277310923,2.013157894736842
95,2019-04-01,1164,117,135,1.1538461538461537,9.948717948717949,2
95,2019-05-01,1193.55,119,141,1.184873949579832,10.029831932773108,1.9148936170212767
95,2019-06-01,1162.7,116,133,1.146551724137931,10.023275862068965,1.9924812030075187
96,2018-07-01,357.4,41,41,1,8.717073170731707,2
96,2018-08-01,394,40,43,1.075,9.85,2.0232558139534884
96,2018-09-01,365.40000000000003,38,40,1.0526315789473684,9.615789473684211,2
96,2018-10-01,276.4,31,31,1,8.916129032258064,2
96,2018-11-01,375.8,40,42,1.05,9.395,2
96,2018-12-01,506.2,54,56,1.037037037037037,9.374074074074073,2
96,2019-01-01,435.2,45,49,1.0888888888888888,9.671111111111111,2
96,2019-02-01,351.4,38,41,1.0789473684210527,9.24736842105263,2
96,2019-03-01,367.6,39,41,1.0512820512820513,9.425641025641026,2
96,2019-04-01,408.4,42,47,1.119047619047619,9.723809523809523,1.9787234042553192
96,2019-05-01,278.9,30,32,1.0666666666666667,9.296666666666665,1.96875
96,2019-06-01,270,31,31,1,8.709677419354838,2
97,2018-07-01,848.2,87,116,1.3333333333333333,9.749425287356322,2
97,2018-08-01,917.35,116,145,1.25,7.908189655172414,1.9172413793103449
97,2018-09-01,908.8,95,128,1.3473684210526315,9.566315789473684,2
97,2018-10-01,993.2,105,140,1.3333333333333333,9.45904761904762,2
97,2018-11-01,853.4,101,129,1.2772277227722773,8.449504950495049,2
97,2018-12-01,899.4,105,124,1.180952380952381,8.565714285714286,2.0483870967741935
97,2019-01-01,844.6,99,121,1.2222222222222223,8.531313131313132,2.0330578512396693
97,2019-02-01,755.2,83,111,1.3373493975903614,9.098795180722892,2
97,2019-03-01,853.6,95,122,1.2842105263157895,8.985263157894737,2.0163934426229506
97,2019-04-01,813,92,120,1.3043478260869565,8.83695652173913,2
97,2019-05-01,883.3,103,130,1.2621359223300972,8.575728155339805,1.9461538461538461
97,2019-06-01,862,103,130,1.2621359223300972,8.368932038834952,2.0615384615384613
98,2018-07-01,128.7,34,35,1.0294117647058822,3.7852941176470587,1.0857142857142856
98,2018-08-01,95,25,25,1,3.8,1.2
98,2018-09-01,112,31,32,1.032258064516129,3.6129032258064515,1.0625
98,2018-10-01,144.7,39,41,1.0512820512820513,3.71025641025641,1.048780487804878
98,2018-11-01,106.5,30,30,1,3.55,1
98,2018-12-01,175.2,44,45,1.0227272727272727,3.9818181818181815,1.0222222222222221
98,2019-01-01,108.5,29,29,1,3.7413793103448274,1.0344827586206897
98,2019-02-01,107.2,27,28,1.037037037037037,3.9703703703703703,1.0714285714285714
98,2019-03-01,112.1,31,32,1.032258064516129,3.616129032258064,1
98,2019-04-01,175.7,43,45,1.0465116279069768,4.086046511627907,1.0888888888888888
98,2019-05-01,164.5,42,43,1.0238095238095237,3.9166666666666665,1.1162790697674418
98,2019-06-01,159.1,37,38,1.027027027027027,4.3,1.131578947368421
99,2018-07-01,18.5,5,5,1,3.7,1
99,2018-08-01,14.8,3,3,1,4.933333333333334,1.3333333333333333
99,2018-09-01,23.400000000000002,7,7,1,3.342857142857143,1.2857142857142858
99,2018-10-01,14.7,5,5,1,2.94,1
99,2018-11-01,17.2,4,4,1,4.3,1.25
99,2018-12-01,4.2,1,1,1,4.2,1
99,2019-01-01,15.700000000000001,4,4,1,3.9250000000000003,1
99,2019-02-01,22.2,8,8,1,2.775,1
99,2019-03-01,30.3,8,9,1.125,3.7875,1
99,2019-04-01,13.8,5,5,1,2.7600000000000002,1
