STORE_NBR,MONTH,TOTAL_SALES,TOTAL_CUSTOMERS,TOTAL_TRANSACTIONS,AVG_TXN_PER_CUSTOMER,AVG_SPEND_PER_CUSTOMER,AVG_UNITS_PER_TXN
54,2018-11-01,504.2,58,61,1.0517241379310345,8.693103448275862,1.9836065573770492
54,2018-12-01,458.2,45,51,1.1333333333333333,10.182222222222222,2
54,2019-01-01,559,59,62,1.0508474576271187,9.474576271186441,2
55,2018-07-01,889.6,100,124,1.24,8.896,2.064516129032258
55,2018-08-01,910.3,105,136,1.2952380952380953,8.66952380952381,1.9779411764705883
55,2018-09-01,1028.8,111,141,1.2702702702702702,9.268468468468468,2.0141843971631204
55,2018-10-01,1024.4,107,142,1.3271028037383177,9.573831775700935,2.0422535211267605
55,2018-11-01,779.8,87,111,1.2758620689655173,8.963218390804597,2.054054054054054
55,2018-12-01,834.4,96,123,1.28125,8.691666666666666,2.032520325203252
55,2019-01-01,1003.2,114,140,1.2280701754385965,8.8,2.0142857142857142
56,2018-07-01,674.6,84,94,1.119047619047619,8.030952380952382,2
56,2018-08-01,634.5,81,101,1.2469135802469136,7.833333333333333,1.9405940594059405
56,2018-09-01,691,77,98,1.2727272727272727,8.974025974025974,2.020408163265306
56,2018-10-01,872,99,123,1.2424242424242424,8.808080808080808,2
56,2018-11-01,714,86,105,1.2209302325581395,8.30232558139535,2.019047619047619
56,2018-12-01,802.8,89,113,1.2696629213483146,9.020224719101122,2.0353982300884956
56,2019-01-01,647,73,94,1.2876712328767124,8.863013698630137,2.021276595744681
57,2018-07-01,839.6,103,124,1.203883495145631,8.151456310679611,2.0161290322580645
57,2018-08-01,915.4,102,130,1.2745098039215685,8.974509803921569,1.9153846153846155
57,2018-09-01,792.8,99,116,1.1717171717171717,8.008080808080807,2.0344827586206895
57,2018-10-01,965.8,104,136,1.3076923076923077,9.286538461538461,2
57,2018-11-01,830,100,117,1.17,8.3,2
57,2018-12-01,951,104,131,1.2596153846153846,9.14423076923077,2
57,2019-01-01,852.8,87,120,1.3793103448275863,9.802298850574712,2
58,2018-07-01,1627.2,146,184,1.2602739726027397,11.145205479452056,2.016304347826087
58,2018-08-01,1043.75,106,126,1.1886792452830188,9.846698113207546,1.8968253968253967
58,2018-09-01,1460.8,135,164,1.2148148148148148,10.82074074074074,2.024390243902439
58,2018-10-01,1430,127,157,1.236220472440945,11.259842519685039,2.0254777070063694
58,2018-11-01,1165,113,129,1.1415929203539823,10.309734513274336,2.046511627906977
58,2018-12-01,1185.6,124,138,1.1129032258064515,9.561290322580644,1.9927536231884058
58,2019-01-01,1266.4,123,146,1.1869918699186992,10.295934959349594,2.006849315068493
59,2018-07-01,1267.6,122,141,1.1557377049180328,10.390163934426228,1.9858156028368794
59,2018-08-01,932.5,100,113,1.13,9.325,1.8761061946902655
59,2018-09-01,1105.2,110,124,1.1272727272727272,10.047272727272727,2
59,2018-10-01,1135.8,106,132,1.2452830188679245,10.715094339622642,2.015151515151515
59,2018-11-01,974.6,98,114,1.163265306122449,9.944897959183674,2.017543859649123
59,2018-12-01,1205.5,120,136,1.1333333333333333,10.045833333333333,1.9852941176470589
59,2019-01-01,1098,109,125,1.146788990825688,10.073394495412844,1.992
60,2018-07-01,1106.6,106,125,1.179245283018868,10.439622641509434,2
60,2018-08-01,1064.6,100,123,1.23,10.645999999999999,1.9593495934959348
60,2018-09-01,1028.7,95,120,1.263157894736842,10.82842105263158,1.975
60,2018-10-01,958.8,95,110,1.1578947368421053,10.092631578947367,1.981818181818182
60,2018-11-01,1169.5,112,133,1.1875,10.441964285714286,2.0150375939849625
60,2018-12-01,1282.9,116,147,1.2672413793103448,11.05948275862069,1.9931972789115646
60,2019-01-01,1075.4,102,121,1.1862745098039216,10.543137254901962,1.9917355371900827
61,2018-07-01,38.4,6,6,1,6.3999999999999995,2
61,2018-08-01,27.900000000000002,6,6,1,4.65,1.3333333333333333
61,2018-09-01,99,13,13,1,7.615384615384615,2
61,2018-10-01,56,7,7,1,8,2
61,2018-11-01,47,8,8,1,5.875,2
61,2018-12-01,27.799999999999997,4,4,1,6.949999999999999,2
61,2019-01-01,42.2,8,8,1,5.275,1.875
62,2018-07-01,983.6,108,138,1.2777777777777777,9.107407407407408,2.0144927536231885
62,2018-08-01,792.4,96,115,1.1979166666666667,8.254166666666666,1.9739130434782608
62,2018-09-01,972.8,103,134,1.3009708737864079,9.444660194174757,2.029850746268657
62,2018-10-01,840.2,100,122,1.22,8.402000000000001,2.0163934426229506
62,2018-11-01,952.8,97,134,1.3814432989690721,9.822680412371133,2.029850746268657
62,2018-12-01,912.4,107,135,1.2616822429906542,8.527102803738318,2
62,2019-01-01,887.8,98,125,1.2755102040816326,9.059183673469388,2.032
63,2018-07-01,1053.2,113,141,1.247787610619469,9.320353982300885,2.0141843971631204
63,2018-08-01,986.6,111,144,1.2972972972972974,8.888288288288289,1.9444444444444444
63,2018-09-01,972.6,111,136,1.2252252252252251,8.762162162162163,2.0294117647058822
63,2018-10-01,908,100,130,1.3,9.08,2
63,2018-11-01,950.4,111,140,1.2612612612612613,8.562162162162162,2
63,2018-12-01,992.8,115,141,1.2260869565217392,8.63304347826087,2.028368794326241
63,2019-01-01,1019.8,113,148,1.3097345132743363,9.024778761061947,2
64,2018-07-01,515.4,54,58,1.0740740740740742,9.544444444444444,2
64,2018-08-01,374.3,42,45,1.0714285714285714,8.911904761904761,1.9111111111111112
64,2018-09-01,419.4,44,46,1.0454545454545454,9.531818181818181,2
64,2018-10-01,482.6,50,54,1.08,9.652000000000001,2
64,2018-11-01,389.6,39,43,1.1025641025641026,9.98974358974359,2
64,2018-12-01,363.40000000000003,39,41,1.0512820512820513,9.317948717948719,2
64,2019-01-01,358.8,37,40,1.0810810810810811,9.697297297297297,2
65,2018-07-01,1013.4,103,114,1.1067961165048543,9.83883495145631,1.9736842105263157
65,2018-08-01,965,100,117,1.17,9.65,1.8803418803418803
65,2018-09-01,952.7,93,112,1.2043010752688172,10.244086021505376,1.9285714285714286
65,2018-10-01,1113.8,108,129,1.1944444444444444,10.312962962962963,1.930232558139535
65,2018-11-01,1111.8,108,129,1.1944444444444444,10.294444444444444,1.9689922480620154
65,2018-12-01,1274.4,124,146,1.1774193548387097,10.27741935483871,1.9657534246575343
65,2019-01-01,1171.3,114,133,1.1666666666666667,10.274561403508772,1.9849624060150375
66,2018-07-01,371.6,43,44,1.0232558139534884,8.64186046511628,1.9318181818181819
66,2018-08-01,484.8,51,56,1.0980392156862746,9.505882352941176,1.9642857142857142
66,2018-09-01,484.6,48,55,1.1458333333333333,10.095833333333333,2
66,2018-10-01,386.6,42,43,1.0238095238095237,9.204761904761906,2
66,2018-11-01,299,35,35,1,8.542857142857143,2
66,2018-12-01,443.2,43,49,1.1395348837209303,10.306976744186047,1.9795918367346939
66,2019-01-01,482,50,55,1.1,9.64,1.981818181818182
67,2018-07-01,859.4,98,121,1.2346938775510203,8.769387755102041,2
67,2018-08-01,902.9,105,134,1.276190476190476,8.599047619047619,1.9104477611940298
67,2018-09-01,810.4,98,113,1.153061224489796,8.269387755102041,2.0530973451327434
67,2018-10-01,944.8,110,129,1.1727272727272726,8.589090909090908,2.0155038759689923
67,2018-11-01,781.6,92,113,1.2282608695652173,8.495652173913044,2.0530973451327434
67,2018-12-01,778.4,91,109,1.1978021978021978,8.553846153846154,2
67,2019-01-01,912.8,111,133,1.1981981981981982,8.223423423423423,2.0150375939849625
68,2018-07-01,313.1,38,39,1.0263157894736843,8.239473684210527,1.8461538461538463
68,2018-08-01,303.7,38,41,1.0789473684210527,7.992105263157894,1.6341463414634145
68,2018-09-01,286.3,30,33,1.1,9.543333333333333,2
68,2018-10-01,289.7,32,35,1.09375,9.053125,1.8857142857142857
68,2018-11-01,386.8,43,47,1.0930232558139534,8.995348837209303,1.9574468085106382
68,2018-12-01,389.7,43,46,1.069767441860465,9.062790697674417,1.934782608695652
68,2019-01-01,380.8,43,46,1.069767441860465,8.855813953488372,1.891304347826087
69,2018-07-01,956.6,116,141,1.2155172413793103,8.246551724137932,2.0141843971631204
69,2018-08-01,983.85,118,154,1.305084745762712,8.33771186440678,1.844155844155844
69,2018-09-01,950.4,106,132,1.2452830188679245,8.966037735849056,2
69,2018-10-01,844.4,96,123,1.28125,8.795833333333333,2
69,2018-11-01,1130.2,123,160,1.3008130081300813,9.188617886178863,2
69,2018-12-01,942.6,106,132,1.2452830188679245,8.89245283018868,2
69,2019-01-01,849.2,102,124,1.2156862745098038,8.325490196078432,2.0161290322580645
70,2018-07-01,920.2,111,137,1.2342342342342343,8.290090090090091,2
70,2018-08-01,860.8,95,130,1.368421052631579,9.061052631578947,1.9
70,2018-09-01,888.2,101,127,1.2574257425742574,8.794059405940594,2.031496062992126
70,2018-10-01,789.6,94,114,1.2127659574468086,8.4,2.0350877192982457
70,2018-11-01,787.2,84,109,1.2976190476190477,9.371428571428572,2.018348623853211
70,2018-12-01,699.6,83,100,1.2048192771084338,8.428915662650603,2.02
70,2019-01-01,891.8,95,130,1.368421052631579,9.387368421052631,2.0153846153846153
71,2018-07-01,1098.6,114,154,1.3508771929824561,9.636842105263158,2.0259740259740258
71,2018-08-01,972.1,107,143,1.3364485981308412,9.085046728971962,1.9090909090909092
71,2018-09-01,879.8,99,124,1.2525252525252526,8.886868686868686,2.0161290322580645
71,2018-10-01,861.2,100,125,1.25,8.612,2.016
71,2018-11-01,960.2,97,134,1.3814432989690721,9.898969072164949,2.029850746268657
71,2018-12-01,950.6,107,139,1.2990654205607477,8.88411214953271,2
71,2019-01-01,904,103,133,1.2912621359223302,8.776699029126213,2.0150375939849625
72,2018-07-01,1323.6,118,145,1.228813559322034,11.216949152542371,2.027586206896552
72,2018-08-01,1243.7,120,148,1.2333333333333334,10.364166666666668,1.912162162162162
72,2018-09-01,1172.6,111,135,1.2162162162162162,10.563963963963964,2.0074074074074075
72,2018-10-01,1224.6,117,138,1.1794871794871795,10.466666666666665,2.0144927536231885
72,2018-11-01,1089.6,106,121,1.1415094339622642,10.279245283018867,2.0165289256198347
72,2018-12-01,1169,116,133,1.146551724137931,10.077586206896552,2.0150375939849625
72,2019-01-01,1295.4,113,146,1.2920353982300885,11.463716814159293,2.0273972602739727
73,2018-07-01,361.5,53,56,1.0566037735849056,6.820754716981132,1.8392857142857142
73,2018-08-01,310.6,46,47,1.0217391304347827,6.752173913043479,1.8297872340425532
73,2018-09-01,332,44,45,1.0227272727272727,7.545454545454546,1.8
73,2018-10-01,358.5,54,58,1.0740740740740742,6.638888888888889,1.8103448275862069
73,2018-11-01,252.5,40,40,1,6.3125,1.875
73,2018-12-01,332.3,46,49,1.065217391304348,7.2239130434782615,1.8775510204081634
73,2019-01-01,330.1,50,51,1.02,6.602,1.8823529411764706
74,2018-07-01,206,42,45,1.0714285714285714,4.904761904761905,1.3333333333333333
74,2018-08-01,135.9,31,32,1.032258064516129,4.383870967741935,1.125
74,2018-09-01,180.2,40,42,1.05,4.505,1.2857142857142858
74,2018-10-01,214.8,45,48,1.0666666666666667,4.773333333333333,1.2708333333333333
74,2018-11-01,140.8,34,34,1,4.141176470588236,1.2352941176470589
74,2018-12-01,200.2,43,44,1.0232558139534884,4.655813953488372,1.2727272727272727
74,2019-01-01,179.8,38,39,1.0263157894736843,4.731578947368422,1.2820512820512822
75,2018-07-01,1092.5,99,125,1.2626262626262625,11.035353535353535,1.992
75,2018-08-01,1070.4,110,131,1.190909090909091,9.730909090909092,1.8396946564885497
75,2018-09-01,1151.6,105,129,1.2285714285714286,10.967619047619047,2.007751937984496
75,2018-10-01,1255.6,124,145,1.1693548387096775,10.125806451612902,1.986206896551724
75,2018-11-01,1147.2,105,124,1.180952380952381,10.925714285714285,2.0403225806451615
75,2018-12-01,1077.6,101,120,1.188118811881188,10.669306930693068,2.0166666666666666
75,2019-01-01,1168.6,107,131,1.2242990654205608,10.921495327102804,2
77,2018-07-01,296.8,51,55,1.0784313725490196,5.8196078431372555,1.5272727272727273
77,2018-08-01,255.5,47,48,1.0212765957446808,5.4361702127659575,1.5416666666666667
77,2018-09-01,225.2,42,44,1.0476190476190477,5.3619047619047615,1.5909090909090908
77,2018-10-01,204.5,37,38,1.027027027027027,5.527027027027027,1.368421052631579
77,2018-11-01,245.3,41,44,1.0731707317073171,5.982926829268293,1.5227272727272727
77,2018-12-01,267.3,46,48,1.0434782608695652,5.810869565217391,1.5
77,2019-01-01,204.4,35,39,1.1142857142857143,5.84,1.6666666666666667
78,2018-07-01,810.8,91,115,1.2637362637362637,8.90989010989011,2.034782608695652
78,2018-08-01,786.8,91,116,1.2747252747252746,8.646153846153846,1.9224137931034482
78,2018-09-01,827.2,101,118,1.1683168316831682,8.19009900990099,2
78,2018-10-01,839.4,96,125,1.3020833333333333,8.74375,2
78,2018-11-01,753.4,90,112,1.2444444444444445,8.37111111111111,2
78,2018-12-01,692.2,79,99,1.2531645569620253,8.762025316455697,2
78,2019-01-01,756.6,89,110,1.2359550561797752,8.501123595505618,2
79,2018-07-01,1080.1,110,125,1.1363636363636365,9.819090909090908,1.944
79,2018-08-01,924.05,101,119,1.1782178217821782,9.149009900990098,1.8067226890756303
79,2018-09-01,1124.8,115,134,1.1652173913043478,9.78086956521739,1.9477611940298507
79,2018-10-01,986.9,103,112,1.087378640776699,9.581553398058253,1.9642857142857142
79,2018-11-01,1062.7,104,128,1.2307692307692308,10.21826923076923,1.8984375
79,2018-12-01,970.1,102,112,1.0980392156862746,9.510784313725491,1.9732142857142858
79,2019-01-01,994.5,105,117,1.1142857142857143,9.471428571428572,1.9230769230769231
80,2018-07-01,1029.9,104,124,1.1923076923076923,9.902884615384616,1.9112903225806452
80,2018-08-01,952.8,103,120,1.1650485436893203,9.250485436893204,1.8083333333333333
80,2018-09-01,1050.9,106,125,1.179245283018868,9.914150943396228,1.912
80,2018-10-01,1100,119,132,1.1092436974789917,9.243697478991596,1.871212121212121
80,2018-11-01,851.6,82,96,1.170731707317073,10.385365853658536,1.9583333333333333
80,2018-12-01,934.4,102,111,1.088235294117647,9.16078431372549,1.8918918918918919
80,2019-01-01,1033.8,113,126,1.1150442477876106,9.148672566371681,1.8650793650793651
81,2018-07-01,1235.9,117,143,1.2222222222222223,10.563247863247865,1.979020979020979
81,2018-08-01,1073.3,110,132,1.2,9.757272727272726,1.856060606060606
81,2018-09-01,1357.6,129,152,1.178294573643411,10.524031007751937,1.986842105263158
81,2018-10-01,1014.6,104,117,1.125,9.75576923076923,1.9743589743589745
81,2018-11-01,1052.3,101,119,1.1782178217821782,10.418811881188118,2.008403361344538
81,2018-12-01,1360,127,156,1.2283464566929134,10.708661417322835,2
81,2019-01-01,1166.6,110,130,1.1818181818181819,10.605454545454545,2.0153846153846153
82,2018-07-01,348.5,46,50,1.0869565217391304,7.576086956521739,1.94
82,2018-08-01,326.7,43,48,1.1162790697674418,7.597674418604651,1.8958333333333333
82,2018-09-01,332.1,44,46,1.0454545454545454,7.547727272727273,1.9782608695652173
82,2018-10-01,290.5,41,43,1.048780487804878,7.085365853658536,1.9534883720930232
82,2018-11-01,326.5,49,51,1.0408163265306123,6.663265306122449,1.9607843137254901
82,2018-12-01,306.5,42,43,1.0238095238095237,7.2976190476190474,1.9767441860465116
82,2019-01-01,359.1,49,53,1.0816326530612246,7.328571428571429,1.9245283018867925
83,2018-07-01,792.4,95,115,1.2105263157894737,8.341052631578947,2.034782608695652
83,2018-08-01,799.8,100,120,1.2,7.997999999999999,1.8916666666666666
83,2018-09-01,826.4,88,114,1.2954545454545454,9.39090909090909,2
83,2018-10-01,759.8,85,117,1.3764705882352941,8.938823529411764,2.017094017094017
83,2018-11-01,802.4,93,109,1.1720430107526882,8.627956989247311,2.073394495412844
83,2018-12-01,912,108,136,1.2592592592592593,8.444444444444445,2.014705882352941
83,2019-01-01,847,96,126,1.3125,8.822916666666666,2.015873015873016
84,2018-07-01,511.40000000000003,55,59,1.0727272727272728,9.298181818181819,2
84,2018-08-01,449.1,54,54,1,8.316666666666666,1.8703703703703705
84,2018-09-01,416.2,46,46,1,9.04782608695652,2
84,2018-10-01,473.6,49,53,1.0816326530612246,9.66530612244898,2
84,2018-11-01,448.8,48,50,1.0416666666666667,9.35,2
84,2018-12-01,506.8,53,58,1.0943396226415094,9.562264150943397,2
84,2019-01-01,432.6,46,50,1.0869565217391304,9.404347826086957,2
86,2018-07-01,892.2,99,126,1.2727272727272727,9.012121212121212,1.992063492063492
86,2018-08-01,764.05,94,110,1.1702127659574468,8.128191489361702,1.9545454545454546
86,2018-09-01,914.6,103,128,1.2427184466019416,8.879611650485437,2.015625
86,2018-10-01,948.4,109,138,1.2660550458715596,8.70091743119266,2
86,2018-11-01,918,100,125,1.25,9.18,2.032
86,2018-12-01,841.2,98,120,1.2244897959183674,8.583673469387756,2
86,2019-01-01,841.4,94,129,1.372340425531915,8.951063829787234,2.0155038759689923
87,2018-07-01,315,39,40,1.0256410256410255,8.076923076923077,1.75
87,2018-08-01,301.2,37,39,1.054054054054054,8.14054054054054,1.7692307692307692
87,2018-09-01,314.6,41,42,1.024390243902439,7.673170731707318,1.6666666666666667
87,2018-10-01,386,46,50,1.0869565217391304,8.391304347826088,1.74
87,2018-11-01,280,39,41,1.0512820512820513,7.17948717948718,1.6097560975609757
87,2018-12-01,430.1,52,55,1.0576923076923077,8.271153846153847,1.709090909090909
87,2019-01-01,358.6,44,47,1.0681818181818181,8.15,1.7446808510638299
88,2018-07-01,1310,129,153,1.186046511627907,10.155038759689923,2
88,2018-08-01,1323.8,131,158,1.2061068702290076,10.105343511450382,1.9177215189873418
88,2018-09-01,1423,124,157,1.2661290322580645,11.475806451612904,2.0254777070063694
88,2018-10-01,1352.4,123,155,1.2601626016260163,10.995121951219513,2.0387096774193547
88,2018-11-01,1382.8,130,156,1.2,10.636923076923077,2.0128205128205128
88,2018-12-01,1325.2,126,148,1.1746031746031746,10.517460317460317,2.0135135135135136
88,2019-01-01,1266.4,117,144,1.2307692307692308,10.823931623931625,2.0277777777777777
89,2018-07-01,219.8,49,50,1.0204081632653061,4.485714285714286,1.22
89,2018-08-01,185.5,45,47,1.0444444444444445,4.122222222222222,1.1702127659574468
89,2018-09-01,188.8,41,43,1.048780487804878,4.604878048780488,1.255813953488372
89,2018-10-01,260.8,56,58,1.0357142857142858,4.6571428571428575,1.3793103448275863
89,2018-11-01,191.3,43,45,1.0465116279069768,4.448837209302326,1.3111111111111111
89,2018-12-01,126.8,30,32,1.0666666666666667,4.226666666666667,1.21875
89,2019-01-01,213.3,46,49,1.065217391304348,4.636956521739131,1.2653061224489797
90,2018-07-01,235.4,41,41,1,5.741463414634146,1.6097560975609757
90,2018-08-01,224.5,38,39,1.0263157894736843,5.907894736842105,1.641025641025641
90,2018-09-01,162.4,28,28,1,5.8,1.75
90,2018-10-01,319.4,54,56,1.037037037037037,5.9148148148148145,1.5714285714285714
90,2018-11-01,226.2,35,38,1.0857142857142856,6.462857142857143,1.736842105263158
90,2018-12-01,262.7,45,50,1.1111111111111112,5.837777777777777,1.66
90,2019-01-01,305.8,50,53,1.06,6.1160000000000005,1.6415094339622642
91,2018-07-01,827.7,85,98,1.1529411764705881,9.73764705882353,1.9285714285714286
91,2018-08-01,916.1,93,106,1.1397849462365592,9.850537634408603,1.9433962264150944
91,2018-09-01,1000.1,99,113,1.1414141414141414,10.102020202020203,1.9823008849557522
91,2018-10-01,851.8,87,100,1.1494252873563218,9.790804597701149,1.93
91,2018-11-01,911.2,97,109,1.1237113402061856,9.393814432989691,1.9174311926605505
91,2018-12-01,866.8,89,97,1.0898876404494382,9.739325842696628,1.9484536082474226
91,2019-01-01,856.3,90,101,1.1222222222222222,9.514444444444443,1.9306930693069306
93,2018-07-01,1080.4,114,147,1.2894736842105263,9.477192982456142,2.0272108843537415
93,2018-08-01,998.1,112,149,1.3303571428571428,8.911607142857143,1.9261744966442953
93,2018-09-01,1161.8,130,169,1.3,8.936923076923076,2.0118343195266273
93,2018-10-01,1038,114,148,1.2982456140350878,9.105263157894736,2.0135135135135136
93,2018-11-01,944.2,102,137,1.3431372549019607,9.25686274509804,2.0145985401459856
93,2018-12-01,1207,126,167,1.3253968253968254,9.579365079365079,2.0119760479041915
93,2019-01-01,999,107,138,1.2897196261682242,9.336448598130842,2.0434782608695654
94,2018-07-01,940,108,135,1.25,8.703703703703704,2
94,2018-08-01,1162.25,118,159,1.347457627118644,9.849576271186441,1.9811320754716981
94,2018-09-01,966.8,107,139,1.2990654205607477,9.035514018691588,2.014388489208633
94,2018-10-01,1039,107,142,1.3271028037383177,9.710280373831775,2
94,2018-11-01,988.9,106,141,1.330188679245283,9.329245283018867,2.021276595744681
94,2018-12-01,881.4,101,124,1.2277227722772277,8.726732673267326,2
94,2019-01-01,993.6,109,141,1.2935779816513762,9.11559633027523,2.0141843971631204
95,2018-07-01,1053.4,100,119,1.19,10.534,2.008403361344538
95,2018-08-01,1277.45,129,150,1.1627906976744187,9.902713178294574,1.9333333333333333
95,2018-09-01,1119.2,107,123,1.1495327102803738,10.45981308411215,2.032520325203252
95,2018-10-01,1216.2,121,136,1.1239669421487604,10.051239669421488,1.9926470588235294
95,2018-11-01,1144.6,114,130,1.1403508771929824,10.040350877192981,2.0076923076923077
95,2018-12-01,1099.2,110,125,1.1363636363636365,9.992727272727274,2
95,2019-01-01,1106.9,109,125,1.146788990825688,10.155045871559635,2.016
96,2018-07-01,357.4,41,41,1,8.717073170731707,2
96,2018-08-01,394,40,43,1.075,9.85,2.0232558139534884
96,2018-09-01,365.40000000000003,38,40,1.0526315789473684,9.615789473684211,2
96,2018-10-01,276.4,31,31,1,8.916129032258064,2
96,2018-11-01,375.8,40,42,1.05,9.395,2
96,2018-12-01,506.2,54,56,1.037037037037037,9.374074074074073,2
96,2019-01-01,435.2,45,49,1.0888888888888888,9.671111111111111,2
97,2018-07-01,848.2,87,116,1.3333333333333333,9.749425287356322,2
97,2018-08-01,917.35,116,145,1.25,7.908189655172414,1.9172413793103449
97,2018-09-01,908.8,95,128,1.3473684210526315,9.566315789473684,2
97,2018-10-01,993.2,105,140,1.3333333333333333,9.45904761904762,2
97,2018-11-01,853.4,101,129,1.2772277227722773,8.449504950495049,2
97,2018-12-01,899.4,105,124,1.180952380952381,8.565714285714286,2.0483870967741935
97,2019-01-01,844.6,99,121,1.2222222222222223,8.531313131313132,2.0330578512396693
98,2018-07-01,128.7,34,35,1.0294117647058822,3.7852941176470587,1.0857142857142856
98,2018-08-01,95,25,25,1,3.8,1.2
98,2018-09-01,112,31,32,1.032258064516129,3.6129032258064515,1.0625
98,2018-10-01,144.7,39,41,1.0512820512820513,3.71025641025641,1.048780487804878
98,2018-11-01,106.5,30,30,1,3.55,1
98,2018-12-01,175.2,44,45,1.0227272727272727,3.9818181818181815,1.0222222222222221
98,2019-01-01,108.5,29,29,1,3.7413793103448274,1.0344827586206897
99,2018-07-01,18.5,5,5,1,3.7,1
99,2018-08-01,14.8,3,3,1,4.933333333333334,1.3333333333333333
99,2018-09-01,23.400000000000002,7,7,1,3.342857142857143,1.2857142857142858
99,2018-10-01,14.7,5,5,1,2.94,1
99,2018-11-01,17.2,4,4,1,4.3,1.25
99,2018-12-01,4.2,1,1,1,4.2,1
99,2019-01-01,15.700000000000001,4,4,1,3.9250000000000003,1
100,2018-07-01,1027,116,154,1.3275862068965518,8.85344827586207,2.0259740259740258
100,2018-08-01,925.8,109,138,1.2660550458715596,8.493577981651375,1.9855072463768115
100,2018-09-01,954,104,140,1.3461538461538463,9.173076923076923,2
100,2018-10-01,1025.6,106,144,1.3584905660377358,9.675471698113206,2.013888888888889
100,2018-11-01,833.6,90,115,1.2777777777777777,9.262222222222222,2.034782608695652
100,2018-12-01,1020.6,109,142,1.3027522935779816,9.363302752293578,2.028169014084507
100,2019-01-01,1033.6,109,147,1.348623853211009,9.48256880733945,2.0272108843537415
101,2018-07-01,876.6,99,125,1.2626262626262625,8.854545454545455,2.016
101,2018-08-01,866,103,124,1.203883495145631,8.407766990291263,1.8870967741935485
101,2018-09-01,836.4,93,118,1.2688172043010753,8.993548387096775,2.016949152542373
101,2018-10-01,892,102,128,1.2549019607843137,8.745098039215685,2
101,2018-11-01,865.6,99,122,1.2323232323232323,8.743434343434343,2.0163934426229506
101,2018-12-01,759.2,90,114,1.2666666666666666,8.435555555555556,2.0350877192982457
101,2019-01-01,846.4,97,124,1.2783505154639174,8.725773195876288,2
102,2018-07-01,782.4,92,111,1.2065217391304348,8.504347826086956,2
102,2018-08-01,986.4,104,139,1.3365384615384615,9.484615384615385,1.9568345323741008
102,2018-09-01,970.4,107,138,1.2897196261682242,9.069158878504673,2
102,2018-10-01,902.2,103,132,1.2815533980582525,8.759223300970874,2
102,2018-11-01,930,98,125,1.2755102040816326,9.489795918367347,2.016
102,2018-12-01,816.6,99,116,1.1717171717171717,8.248484848484848,2.0344827586206895
102,2019-01-01,898,106,126,1.1886792452830188,8.471698113207546,2.0317460317460316
103,2018-07-01,196.3,37,39,1.054054054054054,5.305405405405406,1.564102564102564
103,2018-08-01,255.1,42,44,1.0476190476190477,6.0738095238095235,1.7045454545454546
103,2018-09-01,274.3,47,49,1.0425531914893618,5.836170212765958,1.6938775510204083
103,2018-10-01,255,40,40,1,6.375,1.85
103,2018-11-01,410.2,61,69,1.1311475409836065,6.724590163934426,1.6521739130434783
103,2018-12-01,292.3,51,53,1.0392156862745099,5.731372549019608,1.6037735849056605
103,2019-01-01,316.7,51,54,1.0588235294117647,6.209803921568628,1.6296296296296295
104,2018-07-01,817,97,118,1.2164948453608246,8.422680412371134,2
104,2018-08-01,881.9,104,126,1.2115384615384615,8.479807692307691,1.9126984126984128
104,2018-09-01,829.8,95,114,1.2,8.734736842105262,2.0350877192982457
104,2018-10-01,915.8,98,136,1.3877551020408163,9.344897959183672,2
104,2018-11-01,766.6,78,110,1.4102564102564104,9.828205128205129,2
104,2018-12-01,897.2,101,131,1.297029702970297,8.883168316831684,2.015267175572519
104,2019-01-01,902.4,97,126,1.2989690721649485,9.303092783505154,2
105,2018-07-01,928.9,97,131,1.3505154639175259,9.576288659793814,2.0229007633587788
105,2018-08-01,923.7,112,145,1.2946428571428572,8.247321428571428,1.910344827586207
105,2018-09-01,846.6,103,126,1.2233009708737863,8.219417475728156,2.0317460317460316
105,2018-10-01,880,97,123,1.268041237113402,9.072164948453608,2.048780487804878
105,2018-11-01,771.4,95,111,1.168421052631579,8.12,2.018018018018018
105,2018-12-01,1048.6,109,148,1.3577981651376148,9.620183486238531,2.027027027027027
105,2019-01-01,807,87,114,1.3103448275862069,9.275862068965518,2.0526315789473686
106,2018-07-01,1042.8,111,140,1.2612612612612613,9.394594594594594,2.057142857142857
106,2018-08-01,799.85,102,124,1.2156862745098038,7.841666666666667,1.8790322580645162
106,2018-09-01,1158.4,121,164,1.3553719008264462,9.573553719008265,2
106,2018-10-01,928.6,102,131,1.2843137254901962,9.10392156862745,2
106,2018-11-01,966.8,113,140,1.238938053097345,8.55575221238938,2.0285714285714285
106,2018-12-01,820.4,96,117,1.21875,8.545833333333333,2.017094017094017
106,2019-01-01,869.6,101,127,1.2574257425742574,8.60990099009901,2.047244094488189
107,2018-07-01,805.4,90,113,1.2555555555555555,8.948888888888888,2.0353982300884956
107,2018-08-01,868.7,100,127,1.27,8.687000000000001,1.9606299212598426
107,2018-09-01,751.6,88,102,1.1590909090909092,8.540909090909091,2.019607843137255
107,2018-10-01,821,91,114,1.2527472527472527,9.021978021978022,2.017543859649123
107,2018-11-01,757.4,92,112,1.2173913043478262,8.232608695652173,2
107,2018-12-01,766.4,89,111,1.247191011235955,8.611235955056179,2
107,2019-01-01,878,102,126,1.2352941176470589,8.607843137254902,2.015873015873016
108,2018-07-01,242.7,30,30,1,8.09,1.9
